model	objective	reaction	flux	status	minimum	maximum
iUL909.xml	obj	R_ASPt2n	0.0	optimal	-1000.0	995.181355
iUL909.xml	obj	R_ASPt2r	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ASPt5n	0.0	optimal	-1000.0	995.181355
iUL909.xml	obj	R_ASPt7	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ATHRDHr	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ATP2tp_H	0.0	optimal	0.0	0.033647
iUL909.xml	obj	R_ATPATF1	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ATPATF2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ATPATF3	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ATPH1	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ATPM	2.81	optimal	2.81	2.81
iUL909.xml	obj	R_ATPPRT	0.066943	optimal	0.066943	0.066943
iUL909.xml	obj	R_ATPS	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ATPS3g	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ATPS3m	86.173383	optimal	86.173383	86.345581
iUL909.xml	obj	R_ATPS3v	0.0	optimal	0.0	999.749544
iUL909.xml	obj	R_ATPter	0.0	optimal	-1000.0	1000.0
iUL909.xml	obj	R_ATPter_H	0.0	optimal	-1000.0	1000.0
iUL909.xml	obj	R_ATPtg_H	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ATPtm_H	88.339315	optimal	88.272022	88.339315
iUL909.xml	obj	R_ATPtn	0.0	optimal	-1000.0	1000.0
iUL909.xml	obj	R_ATPtp_H	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_B2COAtp	-0.896958	optimal	-1.069155	-0.896958
iUL909.xml	obj	R_BACCL	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_BBHOX	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_BDGLC1R	0.0	optimal	0.0	4.654793
iUL909.xml	obj	R_BDMT	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_BIOMASS	1.116836	optimal	1.116836	1.116836
iUL909.xml	obj	R_BIOMASS4060	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_BIOMASS4060b	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_BIOMASS6040	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_BIOMASS6040b	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_BIOMASS8020	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_BIOMASS8020b	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_BIOMASS_glyc	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_BIOMASS_meoh	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_BMTer	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_BPNT	0.033645	optimal	0.033645	0.033645
iUL909.xml	obj	R_BPNT2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_BTDD_RR	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_BTDt_RR	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_BTNCBXLH	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_BTNt2i	1e-06	optimal	1e-06	1e-06
iUL909.xml	obj	R_BTSr	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_BUPN	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_C14STR	0.040881	optimal	0.040881	0.040881
iUL909.xml	obj	R_C22STDS	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_C22STDSx	0.038046	optimal	0.038046	0.038046
iUL909.xml	obj	R_C24STRer	0.038046	optimal	0.038046	0.038046
iUL909.xml	obj	R_C3STDH1	0.040881	optimal	0.040881	0.040881
iUL909.xml	obj	R_C3STDH2	0.040881	optimal	0.040881	0.040881
iUL909.xml	obj	R_C3STKR1	0.040881	optimal	0.040881	0.040881
iUL909.xml	obj	R_C3STKR2	0.040881	optimal	0.040881	0.040881
iUL909.xml	obj	R_C4STMO1	0.040881	optimal	0.040881	0.040881
iUL909.xml	obj	R_C4STMO2	0.040881	optimal	0.040881	0.040881
iUL909.xml	obj	R_C5STDS	0.038046	optimal	0.038046	0.038046
iUL909.xml	obj	R_C8STI	0.038687	optimal	0.038687	0.038687
iUL909.xml	obj	R_CARBOHYDRATES	0.412113	optimal	0.412113	0.412113
iUL909.xml	obj	R_CATp	0.019182	optimal	0.019182	0.019182
iUL909.xml	obj	R_CBASPtn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CBPS	0.367471	optimal	0.0	0.367471
iUL909.xml	obj	R_CBPSn	0.0	optimal	0.0	0.367471
iUL909.xml	obj	R_CBPtm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CBPtn	0.0	optimal	-0.367471	0.0
iUL909.xml	obj	R_CCP2m	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CDPDGPm_PP	0.000196	optimal	0.000196	0.000196
iUL909.xml	obj	R_CDPter	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CDPtn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CER4DS16	2e-06	optimal	2e-06	2e-06
iUL909.xml	obj	R_CER4DS18	7e-06	optimal	7e-06	7e-06
iUL909.xml	obj	R_CER4DS2d16	1.7e-05	optimal	1.7e-05	1.7e-05
iUL909.xml	obj	R_CER4DS2d18	0.000125	optimal	0.000125	0.000125
iUL909.xml	obj	R_CER8DS16	1e-06	optimal	1e-06	1e-06
iUL909.xml	obj	R_CER8DS18	2e-06	optimal	2e-06	2e-06
iUL909.xml	obj	R_CER8DS2d16	1.6e-05	optimal	1.6e-05	1.6e-05
iUL909.xml	obj	R_CER8DS2d18	0.000116	optimal	0.000116	0.000116
iUL909.xml	obj	R_CER9MET16	8e-06	optimal	8e-06	8e-06
iUL909.xml	obj	R_CER9MET18	8.3e-05	optimal	8.3e-05	8.3e-05
iUL909.xml	obj	R_CERASE116	0.0	optimal	0.0	999.999981
iUL909.xml	obj	R_CERASE118	0.0	optimal	0.0	999.858161
iUL909.xml	obj	R_CERASE124	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CERASE124er	0.0	optimal	0.0	1000.0
iUL909.xml	obj	R_CERASE126	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CERASE126er	0.0	optimal	0.0	1000.0
iUL909.xml	obj	R_CERASE16d4	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CERASE18d4	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CERASE224	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CERASE224er	0.0	optimal	0.0	1000.0
iUL909.xml	obj	R_CERASE226	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CERASE226er	0.0	optimal	0.0	1000.0
iUL909.xml	obj	R_CERH124	0.0	optimal	0.0	0.00027
iUL909.xml	obj	R_CERH126	0.0	optimal	0.0	0.00019
iUL909.xml	obj	R_CERS116	1.9e-05	optimal	1.9e-05	1000.0
iUL909.xml	obj	R_CERS118	0.000152	optimal	0.000152	999.858313
iUL909.xml	obj	R_CERS124	0.0	optimal	0.0	0.00027
iUL909.xml	obj	R_CERS124er	0.0	optimal	0.0	1000.0
iUL909.xml	obj	R_CERS126	0.0	optimal	0.0	0.00019
iUL909.xml	obj	R_CERS126er	0.0	optimal	0.0	1000.0
iUL909.xml	obj	R_CERS224	0.00027	optimal	0.0	0.00027
iUL909.xml	obj	R_CERS224er	0.0	optimal	0.0	1000.0
iUL909.xml	obj	R_CERS226	0.00019	optimal	0.0	0.00019
iUL909.xml	obj	R_CERS226er	0.0	optimal	0.0	1000.0
iUL909.xml	obj	R_CERS2d16	1.7e-05	optimal	1.7e-05	1.7e-05
iUL909.xml	obj	R_CERS2d18	0.000128	optimal	0.000128	0.000128
iUL909.xml	obj	R_CERS2d24	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CERS2d26	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CERS324	0.000266	optimal	0.000266	0.000266
iUL909.xml	obj	R_CERS326	0.000187	optimal	0.000187	0.000187
iUL909.xml	obj	R_CERS424	1.3e-05	optimal	1.3e-05	1.3e-05
iUL909.xml	obj	R_CERS426	9e-06	optimal	9e-06	9e-06
iUL909.xml	obj	R_CERavg	3.2e-05	optimal	3.2e-05	3.2e-05
iUL909.xml	obj	R_CHITINt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CHITINtg	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CHITOSt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CHLPCTD	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CHLt2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CHOLK	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CHORM	0.191738	optimal	0.191738	0.191738
iUL909.xml	obj	R_CHORS	0.242981	optimal	0.242981	0.242981
iUL909.xml	obj	R_CHRPL	1e-06	optimal	1e-06	1e-06
iUL909.xml	obj	R_CHTNASE	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CHTNDA	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CHTNDAe	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CHTNS	0.084483	optimal	0.084483	0.084483
iUL909.xml	obj	R_CITCONH	0.188019	optimal	0.188019	0.188019
iUL909.xml	obj	R_CITMALS	0.188019	optimal	0.188019	0.188019
iUL909.xml	obj	R_CITt2r	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CITtam	0.242981	optimal	0.242981	0.332827
iUL909.xml	obj	R_CITtap	0.0	optimal	-1000.0	1000.0
iUL909.xml	obj	R_CITtbm	-0.242981	optimal	-0.242981	-0.242981
iUL909.xml	obj	R_CITtcm	0.0	optimal	-1000.0	995.306496
iUL909.xml	obj	R_CITtcp	0.0	optimal	-1000.0	1000.0
iUL909.xml	obj	R_CITtp	0.0	optimal	-1000.0	1000.0
iUL909.xml	obj	R_CLPNAH	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CLPNSm_PP	0.000196	optimal	0.000196	0.000196
iUL909.xml	obj	R_CLPNtm	0.000196	optimal	0.000196	0.000196
iUL909.xml	obj	R_CMALL	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CMALt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CMPN	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CO2t	-20.006102	optimal	-20.006102	-20.006102
iUL909.xml	obj	R_CO2tg	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CO2tm	-16.228959	optimal	-16.228959	-15.884564
iUL909.xml	obj	R_CO2tn	0.0	optimal	-1000.0	995.181355
iUL909.xml	obj	R_CO2tp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CO2tv	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_COAHLm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_COAHLp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_COAtim	0.246501	optimal	0.246501	0.246501
iUL909.xml	obj	R_COAtn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_COAtp	-0.896958	optimal	-1.069155	-0.896958
iUL909.xml	obj	R_COAtr	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_COF	1.116836	optimal	1.116836	1.116836
iUL909.xml	obj	R_COUCOAFm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CPPPG3tm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CPPPGO	1e-06	optimal	1e-06	1e-06
iUL909.xml	obj	R_CRNCAR8tp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CRNCARtm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CRNCARtp	1.793915	optimal	0.0	2.082111
iUL909.xml	obj	R_CRNt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CRNtim	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CRNtp	0.0	optimal	0.0	2.082111
iUL909.xml	obj	R_CSNATm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CSNATp	1.793915	optimal	1.793915	2.082111
iUL909.xml	obj	R_CSNATr	-1.793915	optimal	-2.082111	-1.793915
iUL909.xml	obj	R_CSND	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CSNt2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CSm	4.693504	optimal	4.603658	4.693504
iUL909.xml	obj	R_CSp	0.0	optimal	0.0	0.089846
iUL909.xml	obj	R_CTPS1	0.057303	optimal	0.057303	0.057303
iUL909.xml	obj	R_CTPS2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CTPter	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CTPtm	0.000392	optimal	0.000392	0.000392
iUL909.xml	obj	R_CYOOm	17.750779	optimal	17.750779	17.750779
iUL909.xml	obj	R_CYOR_u6m	35.501558	optimal	35.501558	35.501558
iUL909.xml	obj	R_CYSO	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CYSS	0.033645	optimal	0.033645	0.033645
iUL909.xml	obj	R_CYSSm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CYSTGS	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CYSTL	0.0281	optimal	0.0	0.0281
iUL909.xml	obj	R_CYSTLp	0.0	optimal	0.0	0.0281
iUL909.xml	obj	R_CYSTtp	0.0	optimal	0.0	0.0281
iUL909.xml	obj	R_CYSt2r	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CYStm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CYTD	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CYTDH	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CYTDK1	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CYTDK2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CYTDt2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_CYTK1	-0.042643	optimal	-0.042643	-0.042472
iUL909.xml	obj	R_CYTK2	0.0	optimal	0.0	999.999031
iUL909.xml	obj	R_Coq1	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DABTDEH	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DABTDHR	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DADA	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DADK	-0.001389	optimal	-0.001389	-0.001389
iUL909.xml	obj	R_DADNt2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DADPtn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DAGCPT_PP	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DAGL_PP	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DAGPYP_PP	0.049742	optimal	0.0	0.049742
iUL909.xml	obj	R_DAGPYPer_PP	0.0	optimal	0.0	0.049742
iUL909.xml	obj	R_DAHSS	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DALAOX	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DALAxt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DANNt2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DAS	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DASYN_PP	0.014268	optimal	0.014268	0.014268
iUL909.xml	obj	R_DASYNm_PP	0.000392	optimal	0.000392	0.000392
iUL909.xml	obj	R_DB4PS	4e-06	optimal	4e-06	4e-06
iUL909.xml	obj	R_DCDPtn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DCMPDA	-0.000969	optimal	-1000.0	-0.000969
iUL909.xml	obj	R_DCTLt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DCTPD	0.0	optimal	0.0	999.999031
iUL909.xml	obj	R_DCYTD	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DCYTt2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DDPA	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DDPAm	0.242981	optimal	0.242981	0.242981
iUL909.xml	obj	R_DDPGA	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DEDOLPP	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DEDOLS	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DESAT14	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DESAT16	0.005629	optimal	0.005629	0.005629
iUL909.xml	obj	R_DESAT18	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DESAT182	0.036501	optimal	0.036501	0.036501
iUL909.xml	obj	R_DESAT18_10	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DESAT18_2	0.082723	optimal	0.082723	0.082723
iUL909.xml	obj	R_DGDPtn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DGGH	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DGK1	-0.000969	optimal	-0.000969	-0.000969
iUL909.xml	obj	R_DGSNt2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DHAD1	0.464228	optimal	0.0	0.464228
iUL909.xml	obj	R_DHAD1m	0.0	optimal	0.0	0.464228
iUL909.xml	obj	R_DHAD2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DHAD2m	0.15992	optimal	0.15992	0.15992
iUL909.xml	obj	R_DHAK	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DHAKx	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DHAPtm	-0.064947	optimal	-981.366844	0.0
iUL909.xml	obj	R_DHAPtv	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DHAPtx	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DHAt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DHAtv	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DHAtx	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DHDPP	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DHFRi	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DHFRim	0.0	optimal	0.0	0.00139
iUL909.xml	obj	R_DHFS	1e-06	optimal	1e-06	1e-06
iUL909.xml	obj	R_DHFtm	0.00139	optimal	0.00139	0.00139
iUL909.xml	obj	R_DHNPAm	1e-06	optimal	1e-06	1e-06
iUL909.xml	obj	R_DHNPTtm	1e-06	optimal	1e-06	1e-06
iUL909.xml	obj	R_DHORD4i	0.115814	optimal	0.115814	0.115814
iUL909.xml	obj	R_DHORDi	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DHORDm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DHORTS	-0.115814	optimal	-0.115814	-0.115814
iUL909.xml	obj	R_DHORtm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DHPD	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DHPPDA2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DHPS	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DHPSm	1e-06	optimal	1e-06	1e-06
iUL909.xml	obj	R_DHPTtm	-1e-06	optimal	-1e-06	-1e-06
iUL909.xml	obj	R_DHQS	0.242981	optimal	0.242981	0.242981
iUL909.xml	obj	R_DHQTi	0.242981	optimal	0.242981	0.242981
iUL909.xml	obj	R_DIAT	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DINSt2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DIPS	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DKMPPDa	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DKMPPDb	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DMATT	0.082166	optimal	0.082166	0.082166
iUL909.xml	obj	R_DNA	0.001452	optimal	0.001452	0.001452
iUL909.xml	obj	R_DNADtn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DNMPPA	0.0	optimal	0.0	1e-06
iUL909.xml	obj	R_DNTPPA	0.0	optimal	0.0	1e-06
iUL909.xml	obj	R_DOLASNT	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DOLK	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DOLPGT1	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DOLPGT2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DOLPGT3	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DOLPHer	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DOLPMT1	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DOLPMT2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DOLPMT3	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DOLPMT4	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DOLPMT5	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DOLPMTcer	0.424476	optimal	0.424476	0.424476
iUL909.xml	obj	R_DOLPPP	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DOLPt2er	-0.424476	optimal	-0.424476	-0.424476
iUL909.xml	obj	R_DOLter	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DPCOAK	0.000172	optimal	0.000172	0.000172
iUL909.xml	obj	R_DPCOAKm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DPGM	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DPMI1246PH3	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DPMI1246PH5	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DPMI1246PS3	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DPMI1246PS5	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DPMI2346PH1	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DPMI2346PH5	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DPMI2346PS1	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DPMI2346PS5	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DPMVD	0.246501	optimal	0.246501	0.246501
iUL909.xml	obj	R_DPR	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DPRm	0.000172	optimal	0.000172	0.000172
iUL909.xml	obj	R_DRBK	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DRIBt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DROPPRy	2e-06	optimal	2e-06	2e-06
iUL909.xml	obj	R_DRTPPD	2e-06	optimal	2e-06	2e-06
iUL909.xml	obj	R_DTMPK	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DTTPt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DUDPtn	0.0	optimal	-999.997642	1000.0
iUL909.xml	obj	R_DUMPtn	0.0	optimal	-1000.0	999.997642
iUL909.xml	obj	R_DURIK1	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DURIPP	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DURIt2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DUTPDP	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_DXHPScm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_D_ABTt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_D_LACDcm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_D_LACDm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_D_LACt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_D_LACt2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_D_LACt2m	0.0	optimal	-7.682884	0.0
iUL909.xml	obj	R_D_LACtm	0.0	optimal	0.0	7.682884
iUL909.xml	obj	R_E1PAld	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_E1PDH	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_E1PEPI	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_E3MMALH	0.188019	optimal	0.188019	0.188019
iUL909.xml	obj	R_E3MMALOR	0.188019	optimal	0.188019	0.188019
iUL909.xml	obj	R_E4HGLUtm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_E4HGLUtp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_E4PDH	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_E4Ptm	0.242981	optimal	0.242981	0.242981
iUL909.xml	obj	R_EAR100ym	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_EAR120ym	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_EAR140ym	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_EAR160ym	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_EAR180xm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_EAR40ym	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_EAR60ym	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_EAR80ym	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ECOAH1	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ECOAH10p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ECOAH11p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ECOAH12m	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ECOAH12p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ECOAH1x	0.896958	optimal	0.896958	1.069155
iUL909.xml	obj	R_ECOAH2p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ECOAH3x	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ECOAH4p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ECOAH5p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ECOAH6p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ECOAH7p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ECOAH8p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ECOAH9ir	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ECOAH9p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_EHGLAT	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_EHGLATm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_EHGLATp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ENO	11.764408	optimal	11.764408	11.764408
iUL909.xml	obj	R_EPISTAT_PP	0.000126	optimal	0.000126	0.000126
iUL909.xml	obj	R_EPISTESTH_PP	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_EPISTESTH_Ppe	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_EPISTt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ERGSTAT_PP	0.007484	optimal	0.007484	0.007484
iUL909.xml	obj	R_ERGSTESTH_PP	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ERGSTESTH_Ppe	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ERGSTGLCT	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ERGSTt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ERGSTter	0.038046	optimal	0.038046	0.038046
iUL909.xml	obj	R_ERGTETROLter	0.038046	optimal	0.038046	0.038046
iUL909.xml	obj	R_ERYK	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ETHAK	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ETHAMPPL	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ETHAPT_PP	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ETHAt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ETOHt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_ETOHtm	0.0	optimal	-981.366844	0.0
iUL909.xml	obj	R_Ex_13BDglcn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_1agpc_SC	0.0	optimal	0.0	0.0
